drink_name,drink_price,restaurant_address,restaurant_name,restaurant_tel,restaurant_url
"ザ・プレミアム・モルツ,シャンディガフ（ジンジャエール＋ビール）,オールフリー（ノンアルコールビールテイスト飲料）,山崎ハイボール／白州ハイボール,響ハイボール,山崎 [シングル],白州 [シングル],ジントニック／カシスオレンジ／ファジーネーブル／ジンバック／モスコミュール,烏龍茶／オレンジジュース／ジンジャーエール／ペプシコーラ,コーヒー、紅茶（ホットorアイス）,＜白＞キューザ　グランデ　テッレ　カサーリ　トレビアーノ　ダブルッツォ [グラス],＜白＞フェッツァー　ポンテッラ　ソーヴィニヨン ブラン,＜赤＞キューザ　グランデ　テッレ　カサーリ　モンテプルチアーノ　ダブルッツォ [グラス],＜赤＞フェッツァー　ポンテッラ　カベルネソーヴィニヨン,＜白＞スクレ　ド　リュネス　シャルドネ [グラス],＜白＞ウィリアム　フェーブル　シャブリ,＜赤＞フォルタン　リトラル　カベルネ・ソーヴィニョン [グラス],＜赤＞スクレ　ド　リュネス　ピノノワール [グラス],＜赤＞ロスヴァコス　グランレゼルブ　カベルネ  ソーヴィニヨン,＜赤＞バロンド　ロートシルト　メドック　レゼルブ　スペシャル","[680, 700, 550, 900, 950, 900, 900, 750, 500, 500, 650, 5800, 650, 5800, 770, 6500, 650, 770, 6800, 8250]",大阪府大阪市北区梅田3-1-1大丸梅田店14F,GRILL＆BAR DINING　燦　大丸梅田店,050-3159-8121,https://www.hotpepper.jp/strJ000979845/
"森伊蔵,魔王,村尾/無何有/黒瀬安光/月の中　甕壷仕込/酔十年,流鴬　萬膳,妻/佐藤（白）/佐藤（黒）,なかむら,爆弾ハナタレ/伊佐美/古八幡/茜霧島/赤霧島/なかむら　穣　,天使の誘惑/萬膳庵/喚火萬膳/月の中/一刻者石蔵かめ貯蔵/宝山　綾紫芋麹全量/萬暦　六〇/刀/磨千貫,一尚　ブロンズ/萬膳/利衛門　赤/紫の赤兎馬/夢鏡/熟柿/女王蜂,甑州/甕雫/不二才　賠/貴匠蔵/海からの贈りもの,呑酔楽/大海黒麹/薩摩嵐/海/千夜の夢/元老院-芋麦焼酎-/紅やきいも黒瀬/真鶴/千貫全量,三岳/宮の露/海王/不二才/鬼火/赤猿/亀五郎/黒天狗/花紫美/たんこどん/黒白波/池の鶴,くじら/島美人/黒島美人/千亀女/黒若潮/黒吉/玉露/純黒/深海うなぎ/錫釜/黒伊佐錦,白玉の露/薩摩茶屋/吉兆宝山/富乃宝山/黒霧島/田倉/一刻者/五郎/晴耕雨読-芋米焼酎-/山ねこ,黒りえもん/しま千両/やきいも黒瀬/利衛門/一壺春/きろく,白波/田伝夢詩/相良/さつまの薫/こいじゃが,梟（オーク樽7年熟成）,百年の孤独/佐藤（麦）/陶眠中々,龍乃幹　長期貯蔵,山猿/自然麦無農薬/兼八,中々/特蒸泰明,十四代（鬼兜蘭引き）,野うさぎの走り,山せみ,朝日（黒糖）,瑞泉（泡盛）,ゆず酒（鶴梅）/もも酒（鳳凰美田）,PRUCIA-プルシア-梅酒,刀　梅酒,完熟にごり梅酒,梅申春秋,生ビール中（マスターズドリーム）,酎ハイ（レモン・ライム）,黒ウーロン茶,ウーロン茶/緑茶/コーラ/ジンジャエール,ミネラルウォーター,ノンアルコールビール","[3300, 2750, 2200, 1980, 1650, 1540, 1430, 1320, 1210, 1100, 1045, 990, 935, 880, 825, 770, 1540, 1430, 1210, 990, 935, 4400, 1100, 880, 990, 880, 1320, 1540, 1430, 1210, 990, 825, 715, 715, 660, 550, 715]",大阪府大阪市北区曽根崎新地１-1-6　GOTS北新地ビル7号館,吹上庵　,050-5223-6032,https://www.hotpepper.jp/strJ000448847/
"珈琲,カフェオーレ,カフェラテ,チョコレートラテ,ウインナー珈琲,紅茶,ルイボスティー,ココア,ミルク,クリームソーダ.メロン、ストロベリー、パッションフルーツ、ブルーキュラソーからお選び頂けます,ミックスジュース,ゆずスカッシュ,レモンスカッシュ,バナナシェイク,自家製レモネード,オレンジジュース,マンゴージュース,トマトジュース,コーラ,ジンジャーエール","[473, 539, 572, 594, 638, 528, 528, 682, 462, 814, 671, 671, 671, 814, 572, 462, 462, 462, 462, 462]",大阪府大阪市北区中崎西２－４－３６,太陽ノ塔別館,050-5280-4581,https://www.hotpepper.jp/strJ001127825/
"ザ・プレミアム・モルツ　生ビール,オールフリー,メーカーズマーク,【芋】大隅　720mlボトル,【麦】八重丸　720mlボトル,純米酒　(新潟吉乃川)　1合,冷酒　(吉乃川 冷や生),各種,生グレープフルーツチューハイ,ロク　ジン,グラスワイン　(赤・白),【赤】 シャトー　ペイル　ルパード　(750ml),【赤】 ブシャール　ペール　エ　フィス　ブルゴーニュ　ピノ・ノワール”ラヴィニェ”　(750ml),【赤】 ロス　ヴァスコス　カベルネ・ソーヴィニヨン　グランド　レゼルブ　(750ml),【赤】 ボブノブ　カベルネ・ソーヴィニヨン　　(750ml),【白】 ロスヴァスコス　シャルドネ　　(750ml),【白】 ウィリアム　フェーブル　シャブリ　　(375ml),【白】 ピニャ　マイポ　トラベシア　シャルドネ　　(750ml),ウーロン茶,コーラ,オレンジジュース,キリンレモン","[715, 715, 770, 4400, 4400, 660, 1650, 550, 770, 770, 550, 9900, 7700, 6600, 4400, 6600, 4950, 3300, 440, 440, 440, 440]",大阪府大阪市北区曽根崎新地１‐１‐１６　クリスタルコートビル１Ｆ,しゃぶ壱,050-5366-4372,https://www.hotpepper.jp/strJ000661184/
"ドラゴンフルーツ,メロン,パイン,ストロベリー,ミックス,追いチューハイ,【生ビール】ザ・プレミアム・モルツ 香るエール,【瓶ビール】サッポロ ラガービール,オールフリー,UOMOハイボール,メーカーズマーククラフトハイボール,ジムビームハイボール,ほんのり柚子ハイボール,ブラックハイボール,ジンジャーハイボール,【赤玉】,【ジン】,【カシス】,【ピーチ】,【ライチ】,【ノンアルコール】,【麦】わんこ,マンゴー,【芋】なんこ,南高梅酒,柚子梅酒,サングリア(赤・白),瀬戸内レモン,柚子,ライム,巨峰,【グラスワイン】セニョリオ デ オルガス(赤・白),【樽生 スパークリング】,【白】セニョリオ デ オルガス,【白】ガゼラ,【白】ダークホース シャルドネ,【白】ロミオ　フリウリ　ピノグリージョ,【白】ビオンタ アルバリーニョ,【白】カザマッタ　ビアンコ,【白】ウィリアム フェーブル シャブリ,【泡】アンジュエール,【泡】デュック　パリ　ブリュット,【泡】MADONNA　R,【赤】セニョリオ デ オルガス ダーク,【赤】エル　グリル　マルベック,【赤】ダークホース ビッグ レッド ブレンド,【赤】レオナルド キャンティ リゼルヴァ,六ソーダ,六ソーダ　レモン,六ソーダ　ライム,六ソーダ　柚子,六ソーダ　胡椒,ウーロン茶,ジンジャーエール,コーラ,オレンジジュース,果汁100％グレープフルーツ,果汁100％パイナップル","[605, 605, 605, 605, 605, 330, 550, 550, 440, 605, 550, 440, 528, 528, 528, 550, 550, 550, 550, 550, 550, 528, 605, 605, 528, 528, 528, 440, 440, 440, 440, 550, 550, 2420, 3520, 4070, 4730, 5170, 5720, 6380, 2860, 3520, 4620, 2420, 3410, 4070, 4620, 660, 715, 715, 715, 715, 385, 385, 385, 385, 385, 385]",大阪府大阪市北区梅田１-１-３　大阪駅前第3ビルB1　14号,ワインとオマール海老の店 UOMO（ウォモ）　大阪駅前第3ビル,050-5355-7664,https://www.hotpepper.jp/strJ001217975/
" クラフトラム コーク , クラフトラム ジンジャー ,ドライゼロ,レモンサワー,ライムサワー, 生搾りレモンサワー , 生搾りライムサワー , 緑茶ハイ ,ウーロンハイ, 紅茶ハイ ,カルピスサワー, 白桃サワー , パインサワー , マンゴーサワー , ストロベリーサワー , パッションフルーツサワー , 日本酒 , 月桂樹 生酒 , 京山水 特別純米 ,福岡 博多の森 純米,熊本 美少年　純米, 【芋】黒霧島 , 【麦】一番札 , 【黒糖】れんと , 【芋】金黒 , 【芋】金黒タンサン ,ハイボール,コーラハイボール,ジンジャーハイボール,エナジーハイボール, カシスオレンジ ,カルーアミルク,ジントニック,ジンバック,ジンコーク, ファジーネーブル ,ピーチフィズ, オレンジブロッサム , ピーチウーロン ,カシスウーロン, カシスソーダ ,グラスワイン　赤/白  各 ,すっきり梅酒,紀州南高梅酒,コーラ,ジンジャーエール,オレンジジュース,カルピスソーダ,カルピスウォーター,エナジードリンク, ウーロン茶 ,緑茶","[600, 600, 550, 450, 450, 550, 550, 530, 530, 450, 450, 450, 450, 450, 450, 450, 550, 850, 800, 800, 800, 530, 530, 530, 530, 530, 450, 480, 480, 480, 530, 530, 530, 530, 530, 530, 530, 530, 530, 530, 530, 530, 450, 550, 350, 330, 350, 350, 350, 350, 350, 350]",大阪府大阪市北区堂山町７－７　角庄ビル４Ｆ,全席個室完備 食べ放題 名古屋名物【赤から】東通り店,050-5258-6320,https://www.hotpepper.jp/strJ001108973/
"生ビール,カルピス,ハイボール,コークハイ,ジンジャーハイ,ウーロンハイ,カシスオレンジ,カシスソーダ,カシスウーロン,オレンジジュース,コカコーラ,ジンジャーエール,カルピス","[605, 440, 495, 528, 528, 495, 611, 611, 611, 440, 440, 440, 440]",大阪府大阪市北区角田町9-36　阪急梅田駅京都線改札下　梅田一番街,お好み焼き・ねぎ焼　九分九厘　ざんまい屋,050-5816-6440,https://www.hotpepper.jp/strJ000650942/
"生ビール,ドライゼロ,ハイボール,コークハイボール,エナジーハイボール,ジンジャーハイボール,＜赤＞グラスワイン　,＜白＞グラスワイン,レモンサワー,ライムサワー,緑茶サワー,ウーロンハイ,カルピスサワー,白桃サワー,パインサワー,マンゴーサワー,ストロベリーサワー,パッションフルーツサワー,紅茶サワー,ばくだんサワー,エナジーサワー,コーラサワー,コーラ,ジンジャーエール,オレンジジュース,カルピスウォーター,カルピスソーダ,エナジードリンク,緑茶,ウーロン茶,ジャスミンティー,ファジーネーブル,ピーチフィズ,カシスソーダ,カシスウーロン,カシスオレンジ,ピーチウーロン,月桂冠　日本酒,＜芋＞黒霧島,＜麦＞一番札,＜黒糖＞れんと,紀州産　南高梅酒,すっきり梅酒","[420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420]",大阪府大阪市北区堂山町７－７　角庄ビル４Ｆ,個室 居酒屋 全100品食べ飲み放題  チキチキチキン 梅田東通り店,050-5828-9422,https://www.hotpepper.jp/strJ000839636/
"滋賀県産トマト・ミント・愛彩菜と小松菜・ブルーベリーの完熟100%【ベジ・フルーツサワー】,大中トマトサワー,大中トマトジュース,自家農園ミントサワー,自家農園ミントジュース,野洲ブルーベリーサワー,野洲ブルーベリージュース,「飲む野菜」愛彩菜と小松菜のグリーンサワー,「飲む野菜」愛彩菜と小松菜のグリーンジュース,近江土山「丸吉」プロデュース★プレミアム最高級焙じ茶フェア,厳選６種の焙じ茶,近江信楽朝宮茶【自家栽培茶農家】かねばん樋口製茶場,近江朝宮茶製造元【完全無能薬栽培】かたぎ古香園,近江野洲【まちの小さなお茶屋】北川製茶,近江野洲【ほっこり茶屋】南製茶,【土山産：清香園　辰岡製茶】,びわ湖ハイボール,香の泉　楚々淡麗　特別純米酒/香の泉　美彩淡露　特別純米酒,純粋紫霞　山廃特別純米酒,七本槍　純米生原酒,喜楽長　大古酒,波乃音　純米酒,びわこ梅酒/道灌　無濾過梅酒,波乃音　純米梅酒　梅ほのか,緑の地球　(芋・麦),琵琶の誉　金時芋　(芋),弥満富貴　（麦）,無名不語　(米),和の果のしずく　檸檬,はんなり柚子,はんなりマンゴー,かぼスッキリ,アドベリー酢/フルーツ酢/サワードリンク梅酢,【赤・白】琵琶湖ワイン/ヒトミワイン,草笛　(トマト),白髭　(牛蒡),ダバダ火振り（栗）,しそ小町（紫蘇）,ぴめんと　（ピーマン）,トマト酒,果実にごり酒,サントリー樽生ビール,ワイン,ウィスキー,ノンアルコール","[480, 605, 528, 605, 528, 605, 528, 605, 528, 430, 430, 300, 380, 300, 350, 300, 473, 495, 495, 528, 528, 528, 528, 528, 418, 418, 528, 528, 528, 528, 528, 528, 330, 3650, 528, 528, 528, 528, 528, 418, 380, 418, 418, 380, 280]",大阪府大阪市北区堂島２-1-18号堂島NSビル1F,花様 ka-you 西梅田　近江野菜自家栽培ファーム直送店,050-5350-3159,https://www.hotpepper.jp/strJ001041350/
"ザ・プレミアムモルツ樽生（中）,ザ・プレミアムモルツ樽生（小）,ザ・プレミアムモルツ,生搾りレモン,生搾りグレープフルーツ,ライム,カルピスチューハイ,梅乃宿（あらごし梅酒）,銀嶺立山本醸造（富山県）,酔鯨純米吟醸 ,まっこり,黒烏龍茶,ウーロン茶,コーラ,ジンジャエール","[550, 495, 660, 770, 770, 550, 550, 550, 770, 880, 1320, 440, 330, 330, 330]",大阪府大阪市北区堂島１－３－３３　新地萬年ビル5F,福園,050-5265-9071,https://www.hotpepper.jp/strJ000013199/
"生ビール（小）,生ビール（中）,シャンディガフ,ノンアルコールビール（アルコール0.カロリー0.糖質0）,角ハイボール　【ハイボール全て濃いめ無料です】,角ハイ・柚子,角ハイ・コーラ,角ハイ・ジンジャー,レモン,ライム,プレーン,カルピス,パイン,ライチ,グレープフルーツ,柚子,青りんご,麦／芋　ロック／ 水・ソーダ・ウーロン茶・お湯割り,梅酒　　ロック／ 水割り・ソーダ割り・お湯割り,カシス　　　ソーダ／オレンジ／ウーロン,ピーチ　　　ソーダ／オレンジ／ウーロン,ウーロン茶,コーラ,ジンジャーエール,オレンジジュース(果汁100%),カルピスウォーター","[450, 550, 600, 450, 450, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 500, 500, 600, 600, 280, 350, 350, 350, 350]",大阪府大阪市北区神山町９－５,お好み焼き ひろかずや 東通り店,050-5350-9451,https://www.hotpepper.jp/strJ000018912/
"諏訪の酒セット,長野・安曇野の酒セット,本日の利き酒セット,プレミアム生ビール,プレミアム瓶ビール,グラス生ビール,ノンアルコールビール,日本酒,ハイボール,濃いハイボール,そじ坊,雲海,二八,そじ坊,黒霧島,黒丸,官那羅（上田市）,真澄（諏訪市）　生一本,オバステ正宗（長野市）,白馬錦（安曇野市）,大雪渓（安曇野市）,ダイヤ菊（諏訪市）　生一本,神渡（岡谷市）,信濃錦　辛口一瓢（伊那市）,猿庫の泉（飯田市）,南高梅酒,焙煎樽仕込梅酒,にごり梅酒,レモンサワー,津軽りんごサワー,柚子はちみつサワー,ウーロンハイ,そば茶ハイ,ウーロン茶,コーラ","[1080, 1080, 1202, 580, 611, 387, 367, 489, 326, 550, 489, 550, 713, 489, 632, 611, 713, 815, 815, 713, 917, 917, 713, 713, 713, 427, 489, 489, 427, 427, 427, 489, 489, 305, 305]",大阪府大阪市北区梅田２-5-25 ハービスPLAZA B2,そじ坊　梅田ハービスプラザ店,050-5834-8052,https://www.hotpepper.jp/strJ000018190/
